thisRow.t,notes,Feature Type,Feature Number,Morph Level,Key,Response Time,participant,session,date,expName,psychopyVersion,frameRate,
,,app,1,11,left,1.2088472843170166,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,66,right,0.24349045753479004,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,88,right,0.5027768611907959,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,99,right,0.5248942375183105,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,44,left,1.6181471347808838,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,33,left,0.566497802734375,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,77,right,0.6758968830108643,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,77,right,0.6372344493865967,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,66,right,0.6788842678070068,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,22,left,0.5982208251953125,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,22,left,0.6177659034729004,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,33,left,0.6300303936004639,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,99,right,0.6402580738067627,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,55,right,0.6109826564788818,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,99,right,0.5558872222900391,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,0,left,0.5715405941009521,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,11,left,0.520068883895874,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,0,left,0.6141273975372314,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,77,right,0.5389580726623535,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,22,left,0.5930464267730713,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,0,left,0.6277968883514404,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,88,right,0.5101516246795654,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,11,left,0.4944589138031006,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,33,left,0.710974931716919,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,99,right,0.557910680770874,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,11,left,0.6665573120117188,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,99,right,0.6269946098327637,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,44,left,4.101584196090698,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,55,right,0.8544549942016602,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,22,left,0.7384364604949951,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,55,right,0.6483597755432129,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,11,left,0.5299229621887207,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,88,right,0.5436418056488037,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,77,right,0.6464018821716309,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,88,right,0.5843260288238525,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,0,left,0.5077273845672607,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,44,left,0.987600564956665,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,22,left,0.5673537254333496,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,44,left,1.0191874504089355,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,99,right,0.5038468837738037,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,0,left,0.7192597389221191,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,66,right,0.6372523307800293,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
,,app,1,44,left,1.8077523708343506,sub2,001,2025-04-19_01h05.02.128,task1,2021.2.3,None,
