thisRow.t,notes,Feature Type,Feature Number,Morph Level,Key,Response Time,participant,session,date,expName,psychopyVersion,frameRate,
,,app,11,11,left,0.25608158111572266,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,33,left,0.26572585105895996,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,33,left,0.28246188163757324,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,22,left,0.27483224868774414,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,33,left,0.2674293518066406,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,88,right,0.2285325527191162,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,99,right,0.2388162612915039,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,55,right,0.42316269874572754,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,66,right,0.2726576328277588,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,22,left,0.2749004364013672,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,0,left,0.28299880027770996,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,66,right,0.25885558128356934,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,88,right,0.3080897331237793,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,0,left,0.25161290168762207,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,55,right,0.2926032543182373,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,33,left,0.3166649341583252,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,22,left,0.22688555717468262,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,77,right,0.29395198822021484,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,11,left,0.276674747467041,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,33,left,0.3737063407897949,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,55,right,0.4735903739929199,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,99,right,0.4268150329589844,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,33,left,0.2377772331237793,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,77,right,0.28045225143432617,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,0,left,0.2729959487915039,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,55,right,0.8098406791687012,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,44,right,0.3724675178527832,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,0,left,0.3213984966278076,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,11,left,0.29644274711608887,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,0,left,0.2726607322692871,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,app,11,11,left,0.3531985282897949,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,11,left,0.6717193126678467,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,44,left,2.105146646499634,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,66,right,0.8496134281158447,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,22,left,0.3134765625,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,22,left,0.3458547592163086,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,66,right,0.3112778663635254,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,33,left,0.4768717288970947,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,22,left,0.3664374351501465,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,88,right,0.29816341400146484,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,44,right,1.2111914157867432,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,11,left,0.5507111549377441,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,77,right,0.28308558464050293,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,33,left,0.3408010005950928,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,11,left,0.29726529121398926,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,22,left,0.27387547492980957,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,11,left,0.2668888568878174,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,0,left,0.25978732109069824,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,33,left,0.3245830535888672,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,33,left,0.4262409210205078,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,88,right,0.36576151847839355,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,44,right,0.49027180671691895,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,55,right,0.4343738555908203,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,44,right,0.5889356136322021,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,55,right,1.1453936100006104,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,88,right,0.34357213973999023,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,55,right,0.358051061630249,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,22,left,0.49108123779296875,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,55,left,0.899285078048706,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,99,right,0.4587833881378174,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,22,left,0.6752729415893555,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,99,right,0.2925233840942383,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,66,right,0.6277763843536377,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,88,right,0.38333940505981445,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,22,left,0.2500147819519043,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,99,right,0.2671937942504883,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,55,left,3.171055316925049,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,99,right,0.3073151111602783,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,88,right,0.22637629508972168,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,55,right,0.34731578826904297,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,55,right,0.5786311626434326,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,66,right,0.43964695930480957,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,11,left,0.2897205352783203,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,0,left,0.20867681503295898,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,33,left,0.284076452255249,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,22,left,0.26145339012145996,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,22,left,0.2788980007171631,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,44,left,0.38287878036499023,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,77,right,0.521759033203125,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,99,right,0.33809971809387207,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,99,right,0.38147568702697754,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,0,left,0.27481603622436523,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,88,right,0.3393988609313965,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,0,left,0.6902360916137695,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,88,right,0.314084529876709,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,0,left,0.2889838218688965,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,0,left,0.3207371234893799,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
,,sha,1,77,right,0.30313968658447266,sub1,001,2025-04-19_00h19.36.036,task1,2021.2.3,None,
